,Rating,Review_Title,Review
3236,10,BESTEST MOVIE EVER!!!,THIS IS THE BEST MOVIE EVER I LUV LIGTSABERS FIGHTS AND CGI FLIPS AND LAVA!!! OH MY GAWD LOOK A ROBOT WITH 4 ARMS HOLDING 4 LIGHTSABERS AND THEIR SPINNING!!!! WHO CARES ABOUT ACTUAL STORY AND CHARACTER ARCS I LIKE LAVA!!! AHHHHHHHHH
3237,7,"Ouch, got CGI in my eye--- possible spoilers","The long anticipated Star Wars prequel, ""Episode III: Revenge of The Sith"", was pitched well as the film that binds the old and new films together. But it still lacked that depth that existed in the old Star Wars films."
3238,8,The Redemption of the Prequels,"The first two movies of Star Wars' prequel era were not at all great. People were losing hope on George Lucas' decision making and ability to create good and iconic stories he wrote in A New Hope, The Empire Strikes Back, and Return of the Jedi. The prequels were doomed to be forgotten and left out by even the most hardcore Star Wars fans. But then, Star Wars: Episode III - Revenge of the Sith was released in the year of 2005."
3239,10,A perfect conclusion for the saga,Revenge of the Sith shows the dark side of Star Wars in a way we'd never seen before with perfect interpretations from Hayden and Ewan. We now see the tragedy of Anakin/Darth Vader complete and the rise of the empire.
3240,10,Excellent Movie,"This movie was amazing. The acting was fantastic, special effects were perfect, the music went well with every scene, the story was great yet sad, and most of all enjoyable; George Lucas did an excellent job. "
3241,9,"Short and simple...the best since ""Empire""","I'll keep this short and simple. ""The Empire Strikes Back"" will always be my favorite because you see Vader at his best. But ""Revenge of the Sith"" has moved it's way up the my second favorite and by far, destroys the previous 2 prequels. It has the action we had been asking for and was missing previously. It was dark, but still had a few moments that made people laugh. The slow parts were a necessary lull in the action before it ramped back up again. Still a little weak dialog but not much. Lines were out the door and for just reasons. I suggest that if you're new to all of this and your wondering what all the hype is about, at the very least watch the first two prequels, then go and see ""Sith"". You'll then understand the phenomenon that is STAR WARS. Loved it !!!"
3242,5,watchable,"OK, the last 2 were so horrible one might give it a ten just because it was watchable, which it was. did it compare with the first 3 films, no. This film was all cgi, the actors were horrible, just there to complement the graphics. The plot was useless and the directing was centered on complementing the graphics with the actor's, the other way around makes for a good movie(LOTR)."
3243,10,"excellent, real force","George lucas is guy that knows how to make good movies, and bad movies too. Revenge of the sith IS A GOOD, VERY GOOD (like master yoda would say)MOVIE, is probably my second favorite, intense action, great performances, and a well written story that connect you with this characters. I know i'm a great star wars fan, but this movie gotta be one of the years best, i am very excited too see the next academy award, revenge of the sith could really won one or two (make up?gci?)and i will love too see an Oscar in hands of a star wars character (palpatine?). The dialogue is, ..better (honestly i liked it, sometimes). The action sequence of the beginning must be in the top five of the most exciting action sequences of all time, really awesome. George, thanks for giving us a fantasy far from this world, for presenting us wonderful characters and to lets us follow Luke and Anakin's adventures in that galaxy far, far away."
3244,9,episode 3 rockz,in the final installment of the saga this movie shows the end of anakins journey to the dark side. this movie has all u could ask for. action romance and drama. the special effects on this movie are breath-taking it seemed so real.i nearly cried when i walked out of the cinema realizing that was it no more waiting for the next star wars movie to come out. i was happy that now i had seen all the movies and i can still watch them over and over again if i had enough money and i was born earlier i would have gone to all the premiers but i still enjoyed seeing this one.it was a bit darker than the others with awesome music to fit the mood.i would suggest this movie for star wars fans and people who just wanna see a good movie. i would not suggest taking young children as some scenes are violent and quite gruesome but it still kicks ass.
3245,10,A visually and mentally satisfying film,"This film, like someone previous to my entry wrote, is far better than the first two in that the story really comes alive. I thought Hayden Christiansen was amazing in this film, although for me Ewan Mc Gregor still steals the show. It had an epic quality about it that made you feel shell shocked leaving the cinema. It really is a big huge blockbuster, no expense spared where special effects are concerned! I never thought I would become a star wars fan, but in recent years I have watched the films and realised just what a cinematic accomplishment they are. I don't think there will ever be anything quite like it again. I am a huge fan of George Lucas, so on behalf of myself and all the Star Wars fans on here, we salute you."
