,Rating,Review_Title,Review
4878,2,Bad comedy (the joke's on Star Wars),"Yes. It is that bad. Loser city. Rip off story. No Hope, no interest and no cool scenes. Disney is vomit and JJ Abrams is the nugget in the vomit.<br /><br />Stay Away."
4879,2,Franchises suck,"The movie, although full of CGI at times has too many jokes and coincidences, none of which have anything to do with the lore of hope and justice that was Star Wars. Moreover, many of these so-called actors and actresses are major Mary Sues and clearly the production/direction is all about JJ Abrams' girlfriend."
4880,3,The Wal-Mart Of Cinema,Being not a blind star wars fan but an average human who has normal taste: this movie is complete not entertaining. The plot is horrifying and therefore the characters and therefore nothing to experience at all.<br /><br />Just like a bad essay from a very bad student. Shame on you Hollywood for not risking anything instead just producing a star wars jubilee show.
4881,2,I Rather Watch More Of Melania's softcore reels and photos (She is one ugly woman),And I certainly will not waste one minute watching or attending or caring for the so-called Episode 9.
4882,2,Wow great effects!,"When in 2015 they announced a new Star Wars trilogy that will take place after Ep 6, I thought it was either going to be the best or the worst."
4883,2,2015 Is When Star Wars Died,"A shameless regurgitation of a new hope, with a Droid carrying around an important bit of information and anything else Jar Jar abrahms could copy from Lucas. No story to carry on the trilogy this kicks off, and worst the most dumbest and needless and senseless way of wasting our true characters from the original trilogy. We never got at least one damn scene with all our beloved heroes. Truly disappointing: this franchise is now damaged forever."
4884,3,A start of a great disappointment,Forget the last three movies happened they have really uninteresting characters and ruin our loved characters in the star wars franchise. Really bad writing.
4885,5,Cut and paste,Nothing new to see here. Go watch the original trilogy
4886,1,Better to not watch,"Yes, it is that bad!"
4887,2,Remake,This is not a sequel. it is a remake.<br /><br />In the last episode the good guys won and their power was restored. Here they make it like none of that happened.<br /><br />It is almost as if they want this film to be for preteens and younger only!
4888,2,It is Oscar Worthy,JJ Abrams and Disney do not. It is just an investment for them. This is why the galaxy's biggest plot hole and worst and most unemotional story collide and create a disaster that is called The Force Awakens.<br /><br />Terrible. I am not watching any more 'Star Wars.'
4889,3,This Is All Wrong,"I don't get the high rating this movie have; it's boring, uninspiring, it's just Finn & Ray running from everything, have ANOTHER ""Death Start""...again... for the third time in the series... It's a poor star wars movie. Rogue One was not the best, yet was still a lot better than this crap on a carpet of a movie! JJ please don't do episode 9!!!! PLEASE!"
4890,1,George Lucas Cared For Star Wars,I watched this with my wife last week and I have to declare that this was even worse than I ever believed possible.
4891,1,Star Wars The Boring does not awakens but falls asleep,"I loved how stupid Han was to actually believe his Son still cared about him and was actually worth his time to even speak to, it felt like a fitting end to the worst character of all time that took a poop on Anakin's legacy by sexually abusing his daughter."
4892,1,"The Worst Movie (it's by JJ Abrams, in other news water is wet!)","This makes no sense. It is so low quality. I cannot understand why anyone would watch anything by JJ Abrams again. It is all cliches, slick visuals (attempted) and meaningless cliffhangers.<br /><br />It is not Star Wars however when all the rules of Star Wars, Jedi order and the force are violated. I guess they went out of the door with George Lucas' $4 billion."
4893,4,"It's not a sexy, environment friendly original film.","My message is that I've been watching you J.J. This is all wrong.<br /><br />I shouldn't be up here.<br /><br />I should be in my parents basement playing video games.<br /><br />Yet Dysney come to us you for hope. How dare you! You have stolen my dreams and my childhood with your empty words. And yet I'm one of the lucky ones. People are suffering. An entire Star War fanhood is collapsing. We are in the beginning of a mass fans extinction, and all you can talk about is money and fairy tales of Rey Skywalker.<br /><br />How dare you!"
4894,2,Stupid,"First of all, a Star Wars fan here. This should've been arrested and not released by a QA team. Second of all movie is pathetic, waste of time...Star Wars and the force with a boy who keeps taking his mask off give me a brake"
4895,1,HOW DARE YOU ??!!,Actually it is a good movie. 
4896,2,Disney is fooling you,"Let me start by saying that there are some awesome parts of this movie: the actors are great, the score is amazing, virtual effects and pretty much every practical aspect of this film hits the spot."
4897,5,Good movie,"To start with, I am not a Star Wars fan. In fact, this 2020's ""May the Forth"" was the thing that made me watch the movies, so I watched chronologically the first seven movies (and also the animated series!), but I had to stop here."
4898,5,Feels like an unimaginative fan fiction written by an impressionable teenager,It is like going to Wal-Mart and watching the looks and 'fashion' sense of the customers. My eyes HURT.<br /><br />Just stop already. They are just redoing the story line. What is the point?
